id,store_id,order_date,payment
1980,72,2020-01-04,2450
1981,98,2020-01-02,2408
1982,15,2020-01-12,581
1983,11,2020-01-08,3865
1984,33,2020-01-02,2196
1985,43,2020-01-14,1638
1986,72,2020-01-09,170
1987,94,2020-01-03,801
1988,43,2020-01-08,2130
1989,96,2020-01-02,2401
1990,40,2020-01-10,1194
1991,67,2020-01-05,1773
1992,75,2020-01-11,408
1993,8,2020-01-13,1037
1994,83,2020-01-01,1593
1995,82,2020-01-05,2425
1996,38,2020-01-09,2021
1997,10,2020-01-08,510
1998,96,2020-01-10,1335
1999,15,2020-01-12,2160
2000,62,2020-01-10,2213
2001,48,2020-01-04,419
2002,18,2020-01-02,910
2003,100,2020-01-05,969
2004,88,2020-01-12,4105
2005,50,2020-01-04,177
2006,60,2020-01-14,2918
2007,41,2020-01-09,650
2008,94,2020-01-09,180
2009,5,2020-01-11,1355
2010,47,2020-01-10,813
2011,82,2020-01-06,1980
2012,37,2020-01-04,616
2013,42,2020-01-05,3131
2014,57,2020-01-06,2836
2015,36,2020-01-06,2852
2016,47,2020-01-14,480
2017,7,2020-01-06,2583
2018,89,2020-01-13,150
2019,88,2020-01-09,173
2020,84,2020-01-05,2170
2021,4,2020-01-05,2744
2022,45,2020-01-04,1710
2023,79,2020-01-02,1160
2024,51,2020-01-01,944
2025,61,2020-01-10,2328
2026,96,2020-01-01,221
2027,10,2020-01-01,1919
2028,29,2020-01-03,1010
2029,92,2020-01-14,1353
2030,11,2020-01-12,1043
2031,1,2020-01-14,1320
2032,5,2020-01-03,2830
2033,74,2020-01-11,597
2034,78,2020-01-10,1730
2035,60,2020-01-01,1620
2036,11,2020-01-11,866
2037,95,2020-01-05,164
2038,36,2020-01-09,1866
2039,1,2020-01-12,1980
2040,87,2020-01-09,2491
2041,14,2020-01-11,1434
2042,25,2020-01-09,1937
2043,70,2020-01-14,639
2044,32,2020-01-09,2945
2045,8,2020-01-07,2145
2046,100,2020-01-07,1239
2047,77,2020-01-03,1646
2048,77,2020-01-14,3635
2049,1,2020-01-04,1179
2050,92,2020-01-02,2254
2051,92,2020-01-10,264
2052,4,2020-01-13,1848
2053,48,2020-01-10,450
2054,46,2020-01-13,1045
2055,63,2020-01-11,728
2056,63,2020-01-14,1671
2057,61,2020-01-05,959
2058,10,2020-01-07,396
2059,46,2020-01-07,2230
2060,8,2020-01-09,2149
2061,43,2020-01-14,4502
2062,34,2020-01-02,996
2063,59,2020-01-08,836
2064,14,2020-01-03,1449
2065,49,2020-01-07,3021
2066,49,2020-01-01,1602
2067,92,2020-01-02,3735
2068,92,2020-01-13,660
2069,63,2020-01-01,1485
2070,89,2020-01-14,1080
2071,86,2020-01-02,1203
2072,65,2020-01-06,2442
2073,60,2020-01-14,2706
2074,36,2020-01-07,3151
2075,2,2020-01-11,2152
2076,80,2020-01-08,854
2077,87,2020-01-08,2385
2078,63,2020-01-02,1464
2079,49,2020-01-02,338
2080,89,2020-01-03,961
2081,82,2020-01-03,970
2082,94,2020-01-10,136
2083,95,2020-01-05,2947
2084,2,2020-01-14,708
2085,10,2020-01-10,1504
2086,79,2020-01-05,258
2087,67,2020-01-13,4044
2088,47,2020-01-09,1969
2089,18,2020-01-03,1623
2090,52,2020-01-08,2027
2091,89,2020-01-01,714
2092,97,2020-01-03,2011
2093,50,2020-01-06,1102
2094,58,2020-01-01,1134
2095,73,2020-01-08,2062
2096,94,2020-01-10,2039
2097,51,2020-01-09,1863
2098,92,2020-01-03,941
2099,78,2020-01-01,1553
2100,47,2020-01-13,2719
2101,67,2020-01-03,906
2102,49,2020-01-11,1548
2103,56,2020-01-05,1547
2104,95,2020-01-12,1398
2105,78,2020-01-08,2871
2106,70,2020-01-13,2292
2107,73,2020-01-14,1371
2108,39,2020-01-02,1199
2109,69,2020-01-02,1396
2110,63,2020-01-13,120
2111,82,2020-01-10,760
2112,70,2020-01-06,686
2113,96,2020-01-14,1187
2114,86,2020-01-04,2150
2115,25,2020-01-03,273
2116,74,2020-01-06,953
2117,8,2020-01-10,2086
2118,80,2020-01-07,2597
2119,9,2020-01-09,1551
2120,17,2020-01-02,1456
2121,98,2020-01-04,468
2122,55,2020-01-12,2161
2123,83,2020-01-09,1587
2124,29,2020-01-04,2307
2125,25,2020-01-09,126
2126,72,2020-01-11,884
2127,89,2020-01-03,2677
2128,8,2020-01-08,341
2129,43,2020-01-05,1798
2130,98,2020-01-05,1630
2131,48,2020-01-10,470
2132,17,2020-01-01,304
2133,82,2020-01-09,158
2134,29,2020-01-03,579
2135,20,2020-01-14,1192
2136,62,2020-01-07,2174
2137,61,2020-01-07,1033
2138,71,2020-01-12,1470
2139,25,2020-01-08,1280
2140,79,2020-01-02,840
2141,12,2020-01-14,2286
2142,25,2020-01-11,1952
2143,41,2020-01-08,1368
2144,38,2020-01-04,354
2145,60,2020-01-06,589
2146,78,2020-01-02,1717
2147,61,2020-01-04,1208
2148,99,2020-01-09,3238
2149,31,2020-01-11,1886
2150,32,2020-01-10,1150
2151,48,2020-01-06,720
2152,50,2020-01-10,595
2153,22,2020-01-02,484
2154,44,2020-01-07,890
2155,16,2020-01-07,320
2156,44,2020-01-05,512
2157,83,2020-01-04,144
2158,1,2020-01-14,1550
2159,13,2020-01-04,3753
2160,37,2020-01-06,3941
2161,86,2020-01-11,2610
2162,88,2020-01-03,644
2163,69,2020-01-05,2758
2164,76,2020-01-06,1770
2165,90,2020-01-08,1012
2166,98,2020-01-10,1870
2167,6,2020-01-06,2337
2168,75,2020-01-12,2630
2169,58,2020-01-08,2127
2170,36,2020-01-08,840
2171,24,2020-01-04,1190
2172,75,2020-01-04,864
2173,9,2020-01-03,720
2174,53,2020-01-08,4050
2175,63,2020-01-09,1031
2176,11,2020-01-14,1335
2177,4,2020-01-01,1056
2178,74,2020-01-07,1642
2179,31,2020-01-03,3487
2180,51,2020-01-03,2482
2181,38,2020-01-13,3193
2182,33,2020-01-11,232
2183,87,2020-01-01,451
2184,82,2020-01-06,1737
2185,53,2020-01-07,120
2186,31,2020-01-08,2218
2187,70,2020-01-05,1620
2188,34,2020-01-13,966
2189,46,2020-01-01,3327
2190,88,2020-01-04,1542
2191,77,2020-01-09,1100
2192,14,2020-01-01,2003
2193,42,2020-01-09,2402
2194,60,2020-01-09,2314
2195,98,2020-01-09,2270
2196,17,2020-01-11,2059
2197,51,2020-01-03,1634
2198,44,2020-01-01,657
2199,90,2020-01-07,944
2200,28,2020-01-07,405
2201,73,2020-01-06,550
2202,80,2020-01-12,1608
2203,64,2020-01-14,1503
2204,66,2020-01-07,1888
2205,25,2020-01-06,1759
2206,25,2020-01-09,888
2207,46,2020-01-03,2355
2208,11,2020-01-09,1697
2209,44,2020-01-01,725
2210,98,2020-01-08,1861
2211,100,2020-01-07,2192
2212,28,2020-01-13,475
2213,25,2020-01-07,3824
2214,62,2020-01-09,1501
2215,48,2020-01-12,2268
2216,48,2020-01-02,2566
2217,98,2020-01-05,36
2218,16,2020-01-01,512
2219,52,2020-01-08,732
2220,4,2020-01-11,324
2221,60,2020-01-09,1674
2222,15,2020-01-11,1995
2223,13,2020-01-01,408
2224,46,2020-01-03,816
2225,7,2020-01-04,1019
2226,43,2020-01-03,758
2227,84,2020-01-04,1275
2228,99,2020-01-02,1612
2229,52,2020-01-04,2937
2230,7,2020-01-02,192
2231,46,2020-01-12,1530
2232,71,2020-01-02,2921
2233,9,2020-01-03,135
2234,63,2020-01-03,492
2235,35,2020-01-03,1418
2236,66,2020-01-11,1985
2237,99,2020-01-06,1618
2238,22,2020-01-11,1570
2239,57,2020-01-11,1946
2240,15,2020-01-03,144
2241,51,2020-01-12,781
2242,22,2020-01-13,2889
2243,8,2020-01-13,1677
2244,65,2020-01-11,870
2245,19,2020-01-04,980
2246,67,2020-01-11,2813
2247,37,2020-01-01,1929
2248,28,2020-01-03,1549
2249,57,2020-01-11,130
2250,47,2020-01-13,52
2251,14,2020-01-05,3413
2252,79,2020-01-02,261
2253,94,2020-01-10,240
2254,70,2020-01-11,1305
2255,33,2020-01-10,1615
2256,47,2020-01-14,1438
2257,1,2020-01-09,2533
2258,4,2020-01-11,2241
2259,14,2020-01-03,1388
2260,36,2020-01-13,168
2261,17,2020-01-11,1278
2262,13,2020-01-05,1152
2263,17,2020-01-13,320
2264,38,2020-01-04,3059
2265,11,2020-01-05,926
2266,85,2020-01-09,1047
2267,51,2020-01-05,1060
2268,66,2020-01-09,573
2269,5,2020-01-10,273
2270,31,2020-01-06,2856
2271,66,2020-01-05,244
2272,47,2020-01-10,1490
2273,36,2020-01-10,820
2274,10,2020-01-12,780
2275,7,2020-01-04,192
2276,49,2020-01-03,840
2277,18,2020-01-14,544
2278,25,2020-01-03,1385
2279,50,2020-01-08,4907
2280,39,2020-01-07,813
2281,47,2020-01-04,434
2282,58,2020-01-05,1731
2283,12,2020-01-05,902
2284,68,2020-01-12,1002
2285,89,2020-01-12,2629
2286,69,2020-01-03,1497
2287,100,2020-01-12,1859
2288,60,2020-01-09,1895
2289,62,2020-01-14,770
2290,58,2020-01-08,575
2291,82,2020-01-04,940
2292,98,2020-01-02,1112
2293,6,2020-01-09,924
2294,50,2020-01-06,90
2295,3,2020-01-11,3219
2296,30,2020-01-11,126
2297,76,2020-01-10,2342
2298,21,2020-01-12,724
2299,77,2020-01-13,2138
2300,22,2020-01-05,966
2301,14,2020-01-05,596
2302,26,2020-01-04,2523
2303,28,2020-01-04,2187
2304,33,2020-01-07,2437
2305,74,2020-01-05,2090
2306,11,2020-01-13,2006
2307,70,2020-01-13,122
2308,32,2020-01-10,165
2309,72,2020-01-04,759
2310,72,2020-01-04,1025
2311,46,2020-01-06,2368
2312,63,2020-01-04,104
2313,73,2020-01-02,816
2314,74,2020-01-13,668
2315,97,2020-01-14,1201
2316,72,2020-01-04,1572
2317,8,2020-01-11,1370
2318,31,2020-01-13,2788
2319,13,2020-01-04,2204
2320,67,2020-01-05,3033
2321,32,2020-01-03,3135
2322,16,2020-01-12,1385
2323,17,2020-01-12,705
2324,44,2020-01-09,2881
2325,40,2020-01-05,1666
2326,71,2020-01-12,3127
2327,36,2020-01-04,29
2328,24,2020-01-08,1505
2329,66,2020-01-03,1363
2330,72,2020-01-06,1248
2331,38,2020-01-03,2334
2332,66,2020-01-13,1953
2333,98,2020-01-02,1122
2334,48,2020-01-04,4835
2335,42,2020-01-13,1008
2336,3,2020-01-08,449
2337,26,2020-01-09,1837
2338,94,2020-01-08,66
2339,98,2020-01-02,1572
2340,78,2020-01-05,1294
2341,56,2020-01-01,1815
2342,31,2020-01-02,2776
2343,61,2020-01-07,830
2344,49,2020-01-08,854
2345,51,2020-01-05,306
2346,80,2020-01-03,1503
2347,3,2020-01-03,2083
2348,45,2020-01-11,2074
2349,57,2020-01-02,1360
2350,3,2020-01-11,511
2351,29,2020-01-13,720
2352,58,2020-01-01,2505
2353,44,2020-01-13,22
2354,1,2020-01-11,1851
2355,4,2020-01-01,1021
2356,12,2020-01-01,387
2357,2,2020-01-02,1844
2358,34,2020-01-12,1264
2359,10,2020-01-14,1747
2360,72,2020-01-11,1362
2361,10,2020-01-11,2173
2362,4,2020-01-13,1199
2363,95,2020-01-12,322
2364,25,2020-01-09,2588
2365,23,2020-01-07,2290
2366,15,2020-01-01,2861
2367,74,2020-01-12,3388
2368,84,2020-01-05,3146
2369,55,2020-01-13,78
2370,54,2020-01-01,1197
2371,98,2020-01-13,982
2372,72,2020-01-06,2706
2373,2,2020-01-10,2006
2374,21,2020-01-14,2356
2375,25,2020-01-13,1035
2376,77,2020-01-02,1940
2377,57,2020-01-14,1785
2378,96,2020-01-01,627
2379,57,2020-01-11,513
2380,5,2020-01-06,1345
2381,77,2020-01-05,440
2382,49,2020-01-07,1678
2383,15,2020-01-07,1186
2384,37,2020-01-05,1008
2385,32,2020-01-07,1501
2386,9,2020-01-12,198
2387,34,2020-01-04,89
2388,48,2020-01-12,334
2389,57,2020-01-11,2182
2390,3,2020-01-06,2219
2391,57,2020-01-06,234
2392,100,2020-01-10,594
2393,75,2020-01-09,1884
2394,36,2020-01-10,1661
2395,43,2020-01-10,2578
2396,3,2020-01-14,12
2397,84,2020-01-14,1682
2398,13,2020-01-12,1136
2399,2,2020-01-07,320
2400,34,2020-01-09,2809
2401,2,2020-01-02,2496
2402,59,2020-01-10,3155
2403,74,2020-01-05,1940
2404,10,2020-01-07,1457
2405,12,2020-01-04,1239
2406,51,2020-01-04,2006
2407,72,2020-01-08,2326
2408,57,2020-01-05,1155
2409,90,2020-01-10,1368
2410,18,2020-01-13,1978
2411,18,2020-01-07,721
2412,68,2020-01-05,1423
2413,51,2020-01-05,1035
2414,19,2020-01-13,2087
2415,90,2020-01-08,1040
2416,38,2020-01-11,536
2417,62,2020-01-13,1413
2418,84,2020-01-01,3090
2419,45,2020-01-06,1176
2420,17,2020-01-03,46
2421,82,2020-01-03,1351
2422,74,2020-01-05,3718
2423,12,2020-01-10,872
2424,59,2020-01-05,1751
2425,21,2020-01-04,2101
2426,7,2020-01-13,1918
2427,62,2020-01-11,1158
2428,71,2020-01-05,665
2429,20,2020-01-02,184
2430,55,2020-01-07,36
2431,74,2020-01-13,1286
2432,4,2020-01-01,1440
2433,83,2020-01-14,2221
2434,62,2020-01-10,56
2435,78,2020-01-06,435
2436,20,2020-01-13,1710
2437,61,2020-01-13,1356
2438,73,2020-01-14,1474
2439,100,2020-01-04,2684
2440,19,2020-01-05,744
2441,74,2020-01-11,1490
2442,11,2020-01-13,1786
2443,46,2020-01-03,936
2444,66,2020-01-14,1298
2445,24,2020-01-11,2330
2446,41,2020-01-08,2603
2447,76,2020-01-11,2662
2448,22,2020-01-03,1188
2449,97,2020-01-14,266
2450,62,2020-01-03,528
2451,71,2020-01-07,3467
2452,5,2020-01-12,3120
2453,57,2020-01-02,980
2454,93,2020-01-01,3021
2455,43,2020-01-03,922
2456,72,2020-01-09,1057
2457,83,2020-01-10,549
2458,53,2020-01-10,1935
2459,12,2020-01-13,1525
2460,81,2020-01-03,915
2461,90,2020-01-05,2922
2462,77,2020-01-03,1970
2463,66,2020-01-06,1825
2464,57,2020-01-14,1644
2465,10,2020-01-12,2502
2466,23,2020-01-08,995
2467,49,2020-01-13,1053
2468,67,2020-01-03,1291
2469,37,2020-01-05,385
2470,46,2020-01-01,2770
2471,79,2020-01-07,400
2472,28,2020-01-03,2278
2473,21,2020-01-03,2613
2474,56,2020-01-02,1543
2475,97,2020-01-09,2346
2476,43,2020-01-14,1310
2477,100,2020-01-01,886
2478,74,2020-01-07,1620
2479,86,2020-01-08,1761
2480,12,2020-01-13,3716
2481,58,2020-01-13,1591
2482,97,2020-01-08,1754
2483,11,2020-01-05,1714
2484,3,2020-01-11,2769
2485,22,2020-01-01,1066
2486,21,2020-01-14,1658
2487,77,2020-01-05,1728
2488,65,2020-01-03,713
2489,25,2020-01-10,87
2490,31,2020-01-01,1548
2491,67,2020-01-05,3206
2492,89,2020-01-06,1941
2493,96,2020-01-13,1029
2494,69,2020-01-13,940
2495,37,2020-01-01,2422
2496,21,2020-01-08,1140
2497,8,2020-01-11,150
2498,11,2020-01-05,429
2499,82,2020-01-12,1564
2500,67,2020-01-12,451
2501,70,2020-01-14,492
2502,50,2020-01-14,1401
2503,19,2020-01-12,1350
2504,23,2020-01-08,1860
2505,48,2020-01-08,3256
2506,89,2020-01-04,4248
2507,92,2020-01-10,1895
2508,48,2020-01-13,2234
2509,100,2020-01-01,5084
2510,23,2020-01-08,215
2511,85,2020-01-03,1470
2512,57,2020-01-07,2206
2513,89,2020-01-03,139
2514,35,2020-01-07,2077
2515,37,2020-01-10,1486
2516,62,2020-01-11,2724
2517,15,2020-01-03,1018
2518,99,2020-01-07,895
2519,10,2020-01-02,213
2520,13,2020-01-11,1773
2521,21,2020-01-06,116
2522,29,2020-01-01,3417
2523,56,2020-01-11,771
2524,91,2020-01-06,130
2525,40,2020-01-12,1544
2526,68,2020-01-08,1050
2527,49,2020-01-01,1860
2528,40,2020-01-09,2269
2529,44,2020-01-02,1944
2530,91,2020-01-01,1589
2531,17,2020-01-05,1254
2532,76,2020-01-05,1989
2533,13,2020-01-04,2591
2534,80,2020-01-01,4313
2535,35,2020-01-03,2971
2536,59,2020-01-09,785
2537,89,2020-01-02,80
2538,22,2020-01-12,2726
2539,5,2020-01-12,506
2540,48,2020-01-02,1896
2541,91,2020-01-14,245
2542,78,2020-01-03,1151
2543,50,2020-01-03,1214
2544,46,2020-01-02,1454
2545,72,2020-01-08,108
2546,2,2020-01-11,2312
2547,43,2020-01-14,1167
2548,63,2020-01-02,2277
2549,67,2020-01-07,1244
2550,18,2020-01-11,3980
2551,57,2020-01-14,681
2552,23,2020-01-07,1887
2553,55,2020-01-14,1393
2554,49,2020-01-13,448
2555,94,2020-01-12,510
2556,35,2020-01-09,1469
2557,42,2020-01-03,2815
2558,36,2020-01-12,840
2559,84,2020-01-03,1064
2560,19,2020-01-08,1008
2561,56,2020-01-01,1922
2562,27,2020-01-08,1205
2563,73,2020-01-12,1126
2564,13,2020-01-07,1462
2565,55,2020-01-09,1718
2566,92,2020-01-06,1354
2567,47,2020-01-06,132
2568,4,2020-01-12,3942
2569,80,2020-01-04,300
2570,88,2020-01-09,3513
2571,83,2020-01-06,1648
2572,73,2020-01-13,26
2573,50,2020-01-14,470
2574,50,2020-01-05,61
2575,98,2020-01-13,3040
2576,6,2020-01-01,1832
2577,56,2020-01-13,1204
2578,97,2020-01-02,1930
2579,16,2020-01-14,930
2580,98,2020-01-06,192
2581,39,2020-01-14,1986
2582,69,2020-01-02,4343
2583,16,2020-01-09,384
2584,37,2020-01-04,440
2585,42,2020-01-07,1109
2586,32,2020-01-04,624
2587,42,2020-01-04,3585
2588,73,2020-01-02,1745
2589,48,2020-01-10,2084
2590,41,2020-01-01,2569
2591,27,2020-01-03,1807
2592,72,2020-01-06,451
2593,91,2020-01-11,996
2594,65,2020-01-14,148
2595,74,2020-01-11,1328
2596,23,2020-01-05,1144
2597,1,2020-01-13,518
2598,71,2020-01-09,550
2599,60,2020-01-02,265
2600,61,2020-01-09,2218
2601,78,2020-01-12,1571
2602,6,2020-01-07,2574
2603,42,2020-01-10,2305
2604,17,2020-01-13,2367
2605,30,2020-01-04,1154
2606,84,2020-01-04,1624
2607,66,2020-01-03,135
2608,55,2020-01-02,3182
2609,65,2020-01-12,859
2610,2,2020-01-06,2524
2611,12,2020-01-11,1481
2612,29,2020-01-10,1460
2613,8,2020-01-05,684
2614,44,2020-01-13,1670
2615,64,2020-01-05,2567
2616,24,2020-01-10,2208
2617,32,2020-01-08,1460
2618,42,2020-01-14,4149
2619,20,2020-01-12,165
2620,40,2020-01-06,4365
2621,60,2020-01-06,2926
2622,5,2020-01-04,2255
2623,42,2020-01-10,1006
2624,65,2020-01-09,2534
2625,3,2020-01-08,840
2626,62,2020-01-12,1341
2627,18,2020-01-09,653
2628,23,2020-01-06,2157
2629,94,2020-01-01,615
2630,83,2020-01-08,2536
2631,11,2020-01-07,508
2632,65,2020-01-02,1500
2633,84,2020-01-01,2095
2634,14,2020-01-03,3402
2635,1,2020-01-03,2456
2636,61,2020-01-06,891
2637,42,2020-01-04,3040
2638,96,2020-01-01,1592
2639,98,2020-01-11,1906
2640,97,2020-01-12,616
2641,74,2020-01-07,925
2642,100,2020-01-09,275
2643,81,2020-01-12,420
2644,37,2020-01-02,730
2645,1,2020-01-02,244
2646,4,2020-01-03,934
2647,27,2020-01-06,3062
2648,52,2020-01-01,1249
2649,89,2020-01-04,360
2650,59,2020-01-08,2584
2651,92,2020-01-08,882
2652,71,2020-01-12,2792
2653,59,2020-01-05,232
2654,38,2020-01-12,2176
2655,77,2020-01-06,2073
2656,4,2020-01-03,1214
2657,81,2020-01-11,2145
2658,54,2020-01-06,3102
2659,34,2020-01-14,1601
2660,16,2020-01-06,1450
2661,96,2020-01-05,960
2662,29,2020-01-04,705
2663,90,2020-01-02,65
2664,40,2020-01-06,2682
2665,72,2020-01-10,2370
2666,76,2020-01-12,676
2667,30,2020-01-09,3331
2668,27,2020-01-02,2883
2669,59,2020-01-14,1662
2670,32,2020-01-03,672
2671,59,2020-01-13,2174
2672,50,2020-01-06,800
2673,35,2020-01-05,2553
2674,79,2020-01-03,1212
2675,37,2020-01-07,2181
2676,6,2020-01-05,726
2677,56,2020-01-03,576
2678,35,2020-01-14,632
2679,84,2020-01-10,462
2680,94,2020-01-08,925
2681,2,2020-01-02,300
2682,71,2020-01-13,845
2683,12,2020-01-10,2404
2684,30,2020-01-01,2093
2685,93,2020-01-08,1731
2686,49,2020-01-13,894
2687,87,2020-01-13,2438
2688,9,2020-01-04,1147
2689,39,2020-01-04,169
2690,92,2020-01-12,2130
2691,17,2020-01-03,1775
2692,44,2020-01-04,1038
2693,1,2020-01-13,2047
2694,19,2020-01-12,1294
2695,77,2020-01-12,1712
2696,61,2020-01-12,80
2697,60,2020-01-14,1021
2698,84,2020-01-14,1283
2699,84,2020-01-06,182
2700,30,2020-01-05,2093
2701,81,2020-01-05,990
2702,12,2020-01-06,942
2703,7,2020-01-09,1176
2704,83,2020-01-13,416
2705,32,2020-01-05,225
2706,68,2020-01-10,765
2707,53,2020-01-01,2815
2708,54,2020-01-02,3473
2709,62,2020-01-03,3262
2710,20,2020-01-09,1644
2711,70,2020-01-07,1018
2712,78,2020-01-12,2568
2713,26,2020-01-02,648
2714,54,2020-01-06,2135
2715,100,2020-01-14,2450
2716,84,2020-01-02,929
2717,47,2020-01-13,939
2718,30,2020-01-02,174
2719,52,2020-01-04,1106
2720,91,2020-01-01,2091
2721,81,2020-01-05,540
2722,26,2020-01-02,3031
2723,23,2020-01-08,632
2724,88,2020-01-11,2830
2725,34,2020-01-10,932
2726,69,2020-01-08,234
2727,12,2020-01-14,2149
2728,18,2020-01-06,2488
2729,36,2020-01-09,1544
2730,77,2020-01-01,318
2731,85,2020-01-12,1242
2732,17,2020-01-04,848
2733,8,2020-01-06,2498
2734,81,2020-01-04,1517
2735,13,2020-01-10,2586
2736,74,2020-01-04,1440
2737,28,2020-01-09,1047
2738,83,2020-01-02,1106
2739,50,2020-01-13,876
2740,33,2020-01-08,1274
2741,41,2020-01-07,735
2742,96,2020-01-13,1013
2743,34,2020-01-07,1255
2744,91,2020-01-04,102
2745,96,2020-01-04,1274
2746,78,2020-01-01,1362
2747,85,2020-01-09,1040
2748,68,2020-01-07,2439
2749,77,2020-01-14,957
2750,7,2020-01-02,938
2751,69,2020-01-14,1253
2752,90,2020-01-05,709
2753,81,2020-01-05,2362
2754,11,2020-01-10,1894
2755,5,2020-01-06,1934
2756,46,2020-01-10,2140
2757,98,2020-01-09,3255
2758,55,2020-01-10,1452
2759,10,2020-01-12,1222
2760,17,2020-01-04,1680
2761,68,2020-01-03,1387
2762,99,2020-01-05,2560
2763,44,2020-01-02,2768
2764,10,2020-01-11,1722
2765,69,2020-01-10,1152
2766,85,2020-01-06,2488
2767,2,2020-01-03,1771
2768,36,2020-01-07,272
2769,17,2020-01-01,2550
2770,32,2020-01-04,189
2771,38,2020-01-08,1579
2772,55,2020-01-02,2474
2773,47,2020-01-14,954
2774,68,2020-01-05,2888
2775,4,2020-01-02,1776
2776,83,2020-01-02,270
2777,67,2020-01-05,3395
2778,36,2020-01-07,1736
2779,16,2020-01-02,1606
2780,86,2020-01-01,1149
2781,45,2020-01-13,385
2782,27,2020-01-14,305
2783,14,2020-01-10,182
2784,30,2020-01-01,158
2785,82,2020-01-07,2492
2786,97,2020-01-06,324
2787,59,2020-01-10,345
2788,68,2020-01-03,420
2789,7,2020-01-08,2544
2790,56,2020-01-11,1558
2791,11,2020-01-02,2759
2792,67,2020-01-05,2171
2793,43,2020-01-10,2003
2794,18,2020-01-05,1801
2795,77,2020-01-01,2093
2796,62,2020-01-12,312
2797,30,2020-01-07,1318
2798,22,2020-01-04,568
2799,36,2020-01-02,2063
2800,73,2020-01-04,958
2801,95,2020-01-13,2219
2802,70,2020-01-06,207
2803,11,2020-01-13,13
2804,10,2020-01-09,2109
2805,32,2020-01-09,2968
2806,51,2020-01-10,1558
2807,74,2020-01-07,482
2808,32,2020-01-01,1190
2809,61,2020-01-06,2235
2810,70,2020-01-02,342
2811,46,2020-01-12,370
2812,73,2020-01-06,1654
2813,59,2020-01-03,2291
2814,42,2020-01-14,790
2815,51,2020-01-04,99
2816,51,2020-01-01,2387
2817,13,2020-01-11,406
2818,57,2020-01-08,3326
2819,84,2020-01-14,1639
2820,77,2020-01-03,1074
2821,45,2020-01-14,2132
2822,83,2020-01-03,1338
2823,81,2020-01-04,1343
2824,79,2020-01-06,4413
2825,1,2020-01-01,2024
2826,71,2020-01-01,1541
2827,30,2020-01-03,2348
2828,29,2020-01-12,345
2829,35,2020-01-03,181
2830,43,2020-01-06,933
2831,47,2020-01-12,818
2832,97,2020-01-10,1377
2833,63,2020-01-07,1100
2834,20,2020-01-10,3039
2835,33,2020-01-13,1665
2836,22,2020-01-02,1686
2837,21,2020-01-14,419
2838,18,2020-01-08,1450
2839,26,2020-01-09,1433
2840,66,2020-01-11,1107
2841,47,2020-01-01,1692
2842,83,2020-01-01,1655
2843,10,2020-01-01,2243
2844,25,2020-01-02,1862
2845,15,2020-01-02,1469
2846,83,2020-01-09,365
2847,10,2020-01-06,1661
2848,76,2020-01-11,1618
2849,90,2020-01-03,3907
2850,15,2020-01-14,1533
2851,18,2020-01-11,2106
2852,70,2020-01-04,1587
2853,17,2020-01-01,2284
2854,34,2020-01-08,641
2855,93,2020-01-13,2703
2856,97,2020-01-08,1790
2857,94,2020-01-02,1683
2858,84,2020-01-13,2112
2859,53,2020-01-11,2451
2860,67,2020-01-04,1709
2861,93,2020-01-08,811
2862,85,2020-01-05,801
2863,38,2020-01-07,2040
2864,50,2020-01-04,2395
2865,23,2020-01-01,458
2866,42,2020-01-13,2366
2867,36,2020-01-09,1995
2868,73,2020-01-12,1232
2869,14,2020-01-02,2876
2870,14,2020-01-06,20
2871,46,2020-01-02,486
2872,63,2020-01-05,288
2873,92,2020-01-03,559
2874,54,2020-01-14,1716
2875,83,2020-01-06,1380
2876,70,2020-01-14,711
2877,81,2020-01-08,1515
2878,93,2020-01-10,1589
2879,16,2020-01-05,1634
2880,80,2020-01-12,710
2881,42,2020-01-04,576
2882,48,2020-01-02,3615
2883,93,2020-01-09,2884
2884,28,2020-01-11,228
2885,46,2020-01-01,2389
2886,1,2020-01-14,2617
2887,45,2020-01-13,1300
2888,59,2020-01-07,2004
2889,75,2020-01-02,188
2890,88,2020-01-13,948
2891,53,2020-01-14,1655
2892,11,2020-01-05,2499
2893,33,2020-01-01,393
2894,21,2020-01-10,1934
2895,47,2020-01-08,263
2896,61,2020-01-04,3702
2897,91,2020-01-12,3837
2898,96,2020-01-01,330
2899,15,2020-01-06,1718
2900,7,2020-01-09,1379
2901,86,2020-01-02,3369
2902,66,2020-01-13,665
2903,64,2020-01-09,2356
2904,37,2020-01-03,350
2905,24,2020-01-01,3522
2906,88,2020-01-11,134
2907,32,2020-01-03,2673
2908,37,2020-01-12,2760
2909,8,2020-01-05,806
2910,78,2020-01-04,3984
2911,30,2020-01-04,861
2912,52,2020-01-14,2651
2913,97,2020-01-01,2168
2914,82,2020-01-11,1393
2915,8,2020-01-02,1142
2916,3,2020-01-02,1048
2917,16,2020-01-08,3445
2918,94,2020-01-08,679
2919,49,2020-01-14,2434
2920,25,2020-01-04,930
2921,33,2020-01-10,2098
2922,54,2020-01-01,700
2923,71,2020-01-06,3043
2924,46,2020-01-14,644
2925,1,2020-01-07,3219
2926,38,2020-01-13,1892
2927,11,2020-01-06,1667
2928,81,2020-01-14,2037
2929,51,2020-01-01,567
2930,60,2020-01-01,2483
2931,47,2020-01-08,1095
2932,98,2020-01-07,2269
