order_id,product_id,price_per_unit,quantity,total_price
2371,230,39,10,390
2371,611,26,2,52
2372,531,102,9,918
2372,593,72,7,504
2372,516,137,8,1096
2372,640,94,2,188
2373,780,82,3,246
2373,268,149,7,1043
2373,954,77,1,77
2373,186,160,4,640
2374,440,194,4,776
2374,382,40,1,40
2374,407,154,10,1540
2375,908,115,9,1035
2376,995,178,5,890
2376,161,53,5,265
2376,892,112,2,224
2376,824,187,3,561
2377,973,115,9,1035
2377,409,75,10,750
2378,248,39,8,312
2378,820,63,5,315
2379,844,159,2,318
2379,771,65,3,195
2380,421,43,3,129
2380,38,106,1,106
2380,917,185,6,1110
2381,444,44,10,440
2382,683,18,2,36
2382,438,14,8,112
2382,170,153,10,1530
2383,428,90,9,810
2383,321,188,2,376
2384,162,144,7,1008
2385,672,167,6,1002
2385,855,99,1,99
2385,243,80,5,400
2386,543,99,2,198
2387,492,89,1,89
2388,456,167,2,334
2389,163,180,5,900
2389,249,68,2,136
2389,148,135,8,1080
2389,135,11,6,66
2390,960,168,8,1344
2390,628,175,5,875
2391,16,39,6,234
2392,1000,99,6,594
2393,110,194,3,582
2393,65,150,7,1050
2393,489,36,7,252
2394,561,94,10,940
2394,859,38,10,380
2394,217,70,4,280
2394,867,61,1,61
2395,740,195,6,1170
2395,397,151,3,453
2395,910,89,5,445
2395,969,170,3,510
2396,92,12,1,12
2397,922,99,8,792
2397,492,89,10,890
2398,394,42,3,126
2398,788,142,4,568
2398,611,26,10,260
2398,159,26,7,182
2399,913,160,2,320
2400,920,125,5,625
2400,257,188,5,940
2400,89,94,6,564
2400,337,136,5,680
2401,776,54,7,378
2401,577,173,9,1557
2401,282,187,3,561
2402,942,147,10,1470
2402,69,125,7,875
2402,777,135,6,810
2403,26,155,7,1085
2403,124,171,5,855
2404,567,158,9,1422
2404,891,35,1,35
2405,701,61,9,549
2405,64,138,5,690
2406,995,178,9,1602
2406,963,45,4,180
2406,78,56,4,224
2407,251,110,10,1100
2407,979,43,1,43
2407,601,169,7,1183
2408,881,105,5,525
2408,477,105,6,630
2409,782,171,8,1368
2410,603,30,5,150
2410,906,174,2,348
2410,870,104,8,832
2410,540,81,8,648
2411,340,45,10,450
2411,204,103,1,103
2411,885,21,8,168
2412,953,196,5,980
2412,930,16,5,80
2412,912,121,3,363
2413,348,115,9,1035
2414,727,58,1,58
2414,436,81,5,405
2414,784,179,8,1432
2414,181,96,2,192
2415,878,130,8,1040
2416,992,67,8,536
2417,297,157,9,1413
2418,479,135,10,1350
2418,909,200,5,1000
2418,470,74,10,740
2419,276,196,6,1176
2420,521,23,2,46
2421,192,200,1,200
2421,999,27,3,81
2421,442,96,10,960
2421,351,55,2,110
2422,239,14,7,98
2422,196,169,10,1690
2422,343,193,10,1930
2423,29,109,8,872
2424,397,151,9,1359
2424,276,196,2,392
2425,538,199,2,398
2425,297,157,10,1570
2425,956,133,1,133
2426,257,188,4,752
2426,565,35,4,140
2426,708,86,5,430
2426,48,149,4,596
2427,507,97,6,582
2427,74,192,3,576
2428,332,95,7,665
2429,155,184,1,184
2430,92,12,3,36
2431,237,185,2,370
2431,660,56,10,560
2431,897,178,2,356
2432,975,122,4,488
2432,588,110,5,550
2432,261,67,6,402
2433,207,88,10,880
2433,522,143,9,1287
2433,85,18,3,54
2434,792,56,1,56
2435,916,87,5,435
2436,782,171,10,1710
2437,81,68,5,340
2437,380,13,2,26
2437,1000,99,10,990
2438,528,143,2,286
2438,158,198,6,1188
2439,507,97,3,291
2439,680,119,9,1071
2439,685,59,4,236
2439,466,181,6,1086
2440,616,124,6,744
2441,887,62,5,310
2441,279,93,9,837
2441,552,13,1,13
2441,254,110,3,330
2442,572,24,6,144
2442,937,13,6,78
2442,544,168,7,1176
2442,136,194,2,388
2443,959,156,6,936
2444,12,113,10,1130
2444,173,168,1,168
2445,16,39,8,312
2445,619,166,6,996
2445,794,100,5,500
2445,728,87,6,522
2446,333,32,5,160
2446,489,36,10,360
2446,278,131,3,393
2446,196,169,10,1690
2447,385,82,9,738
2447,161,53,7,371
2447,779,62,4,248
2447,787,145,9,1305
2448,980,132,9,1188
2449,923,133,2,266
2450,758,132,4,528
2451,201,159,10,1590
2451,922,99,3,297
2451,881,105,8,840
2451,470,74,10,740
2452,51,151,10,1510
2452,991,109,10,1090
2452,144,192,2,384
2452,242,68,2,136
2453,712,140,7,980
2454,130,106,8,848
2454,374,101,2,202
2454,547,185,9,1665
2454,693,51,6,306
2455,586,193,4,772
2455,976,50,3,150
2456,281,151,7,1057
2457,949,27,2,54
2457,726,99,5,495
2458,32,123,5,615
2458,357,165,8,1320
2459,723,33,1,33
2459,397,151,8,1208
2459,537,71,4,284
2460,310,183,5,915
2461,150,193,6,1158
2461,276,196,9,1764
2462,904,125,10,1250
2462,594,122,3,366
2462,218,31,5,155
2462,112,199,1,199
2463,296,151,2,302
2463,862,179,6,1074
2463,521,23,7,161
2463,151,96,3,288
2464,718,106,5,530
2464,567,158,2,316
2464,901,115,2,230
2464,996,71,8,568
2465,484,81,8,648
2465,570,158,10,1580
2465,550,137,2,274
2466,738,138,6,828
2466,990,167,1,167
2467,182,200,1,200
2467,989,13,1,13
2467,477,105,8,840
2468,360,92,2,184
2468,426,123,9,1107
2469,669,55,7,385
2470,806,163,4,652
2470,892,112,9,1008
2470,733,111,10,1110
2471,950,80,5,400
2472,48,149,8,1192
2472,347,192,1,192
2472,123,68,9,612
2472,671,141,2,282
2473,885,21,6,126
2473,230,39,1,39
2473,445,110,9,990
2473,886,162,9,1458
2474,76,71,9,639
2474,12,113,8,904
2475,181,96,9,864
2475,316,42,5,210
2475,485,159,8,1272
2476,139,71,4,284
2476,803,48,9,432
2476,367,96,3,288
2476,418,34,9,306
2477,39,136,4,544
2477,180,171,2,342
2478,368,71,6,426
2478,216,77,10,770
2478,555,53,8,424
2479,513,154,6,924
2479,826,192,3,576
2479,221,29,9,261
2480,407,154,2,308
2480,513,154,7,1078
2480,132,178,9,1602
2480,716,182,4,728
2481,129,103,9,927
2481,36,189,3,567
2481,568,97,1,97
2482,334,141,8,1128
2482,879,32,1,32
2482,246,198,3,594
2483,995,178,9,1602
2483,78,56,2,112
2484,849,141,9,1269
2484,107,130,10,1300
2484,561,94,1,94
2484,447,106,1,106
2485,149,98,5,490
2485,636,189,1,189
2485,119,43,9,387
2486,935,180,1,180
2486,203,155,1,155
2486,740,195,3,585
2486,66,123,6,738
2487,156,192,9,1728
2488,916,87,8,696
2488,637,17,1,17
2489,732,87,1,87
2490,111,19,2,38
2490,264,141,6,846
2490,895,83,8,664
2491,666,176,5,880
2491,247,80,7,560
2491,649,186,3,558
2491,296,151,8,1208
2492,97,189,8,1512
2492,185,49,1,49
2492,859,38,10,380
2493,604,147,7,1029
2494,181,96,2,192
2494,829,43,6,258
2494,556,15,10,150
2494,961,68,5,340
2495,282,187,4,748
2495,500,138,5,690
2495,833,156,6,936
2495,7,12,4,48
2496,317,35,9,315
2496,449,183,4,732
2496,422,93,1,93
2497,210,50,3,150
2498,528,143,3,429
2499,119,43,9,387
2499,826,192,1,192
2499,83,197,5,985
2500,101,55,5,275
2500,876,22,8,176
2501,542,157,3,471
2501,206,21,1,21
2502,431,77,3,231
2502,869,98,10,980
2502,573,190,1,190
2503,960,168,7,1176
2503,790,58,3,174
2504,419,49,3,147
2504,948,141,3,423
2504,526,129,10,1290
2505,897,178,5,890
2505,21,197,10,1970
2505,673,66,6,396
2506,71,193,4,772
2506,985,172,9,1548
2506,767,175,10,1750
2506,493,178,1,178
2507,54,197,4,788
2507,397,151,2,302
2507,504,115,7,805
2508,329,127,1,127
2508,72,17,5,85
2508,347,192,5,960
2508,900,177,6,1062
2509,515,191,6,1146
2509,430,187,10,1870
2509,129,103,9,927
2509,213,163,7,1141
2510,421,43,5,215
2511,310,183,2,366
2511,103,145,1,145
2511,331,137,7,959
2512,721,195,10,1950
2512,840,120,1,120
2512,598,136,1,136
2513,795,13,7,91
2513,731,16,3,48
2514,524,191,10,1910
2514,778,167,1,167
2515,167,64,4,256
2515,796,86,5,430
2515,247,80,10,800
2516,784,179,5,895
2516,851,97,5,485
2516,826,192,7,1344
2517,280,45,5,225
2517,795,13,5,65
2517,411,76,5,380
2517,916,87,4,348
2518,382,40,10,400
2518,686,165,3,495
2519,737,22,6,132
2519,694,81,1,81
2520,108,197,9,1773
2521,727,58,2,116
2522,933,10,8,80
2522,994,125,10,1250
2522,483,198,9,1782
2522,986,61,5,305
2523,108,197,3,591
2523,978,20,9,180
2524,72,17,6,102
2524,448,14,2,28
2525,681,60,10,600
2525,1000,99,8,792
2525,482,152,1,152
2526,397,151,6,906
2526,85,18,8,144
2527,425,61,8,488
2527,641,196,7,1372
2528,292,52,9,468
2528,863,94,7,658
2528,566,127,6,762
2528,171,127,3,381
2529,158,198,8,1584
2529,444,44,2,88
2529,81,68,4,272
2530,51,151,7,1057
2530,204,103,1,103
2530,522,143,3,429
2531,567,158,6,948
2531,355,34,9,306
2532,313,144,8,1152
2532,442,96,1,96
2532,107,130,5,650
2532,754,91,1,91
2533,330,59,9,531
2533,160,169,8,1352
2533,813,108,6,648
2533,811,20,3,60
2534,518,186,7,1302
2534,2,189,9,1701
2534,750,131,10,1310
2535,822,157,7,1099
2535,204,103,9,927
2535,735,105,9,945
2536,297,157,5,785
2537,811,20,4,80
2538,119,43,5,215
2538,889,175,9,1575
2538,92,12,3,36
2538,794,100,9,900
2539,286,45,3,135
2539,166,53,7,371
2540,275,99,10,990
2540,988,48,5,240
2540,733,111,6,666
2541,891,35,7,245
2542,101,55,1,55
2542,369,137,8,1096
2543,789,176,2,352
2543,976,50,6,300
2543,849,141,2,282
2543,117,28,10,280
2544,209,94,3,282
2544,714,186,2,372
2544,868,100,8,800
2545,7,12,9,108
2546,517,161,7,1127
2546,317,35,6,210
2546,931,195,5,975
2547,235,61,9,549
2547,204,103,6,618
2548,275,99,8,792
2548,855,99,3,297
2548,62,132,9,1188
2549,809,142,8,1136
2549,981,108,1,108
2550,987,196,9,1764
2550,12,113,4,452
2550,299,196,9,1764
2551,120,131,3,393
2551,730,72,4,288
2552,596,45,10,450
2552,750,131,7,917
2552,574,130,4,520
2553,112,199,7,1393
2554,890,112,4,448
2555,499,85,6,510
2556,863,94,7,658
2556,802,181,4,724
2556,416,87,1,87
2557,273,151,10,1510
2557,234,145,4,580
2557,17,145,5,725
2558,478,87,5,435
2558,831,135,3,405
2559,820,63,5,315
2559,701,61,4,244
2559,850,39,3,117
2559,136,194,2,388
2560,486,112,9,1008
2561,625,161,2,322
2561,926,103,10,1030
2561,692,95,6,570
2562,572,24,10,240
2562,353,193,5,965
2563,941,85,1,85
2563,728,87,8,696
2563,223,69,5,345
2564,27,161,5,805
2564,543,99,5,495
2564,999,27,6,162
2565,416,87,1,87
2565,904,125,1,125
2565,589,48,7,336
2565,721,195,6,1170
2566,459,175,7,1225
2566,43,102,1,102
2566,949,27,1,27
2567,28,132,1,132
2568,558,133,6,798
2568,226,195,10,1950
2568,292,52,6,312
2568,691,147,6,882
2569,720,75,4,300
2570,446,43,6,258
2570,362,155,3,465
2570,909,200,5,1000
2570,659,179,10,1790
2571,153,110,4,440
2571,395,117,9,1053
2571,781,111,1,111
2571,810,22,2,44
2572,611,26,1,26
2573,758,132,3,396
2573,408,37,2,74
2574,701,61,1,61
2575,849,141,10,1410
2575,773,163,10,1630
2576,976,50,6,300
2576,995,178,4,712
2576,295,135,4,540
2576,169,140,2,280
2577,456,167,2,334
2577,906,174,5,870
2578,684,174,6,1044
2578,539,92,7,644
2578,512,121,2,242
2579,518,186,5,930
2580,74,192,1,192
2581,758,132,4,528
2581,164,162,9,1458
2582,716,182,9,1638
2582,420,32,10,320
2582,903,145,5,725
2582,559,166,10,1660
2583,181,96,4,384
2584,588,110,4,440
2585,222,36,7,252
2585,986,61,9,549
2585,407,154,2,308
2586,475,10,9,90
2586,811,20,3,60
2586,303,54,4,216
2586,8,129,2,258
2587,547,185,7,1295
2587,950,80,6,480
2587,747,181,10,1810
2588,686,165,5,825
2588,320,92,10,920
2589,870,104,4,416
2589,889,175,2,350
2589,714,186,5,930
2589,136,194,2,388
2590,794,100,7,700
2590,450,135,7,945
2590,367,96,7,672
2590,820,63,4,252
2591,953,196,3,588
2591,669,55,9,495
2591,86,181,4,724
2592,712,140,2,280
2592,600,171,1,171
2593,580,166,6,996
2594,569,37,4,148
2595,546,166,8,1328
2596,522,143,8,1144
2597,977,74,7,518
2598,45,110,5,550
2599,766,53,5,265
2600,659,179,5,895
2600,942,147,9,1323
2601,121,29,1,29
2601,292,52,6,312
2601,620,123,10,1230
2602,46,176,9,1584
2602,357,165,6,990
2603,973,115,8,920
2603,576,130,8,1040
2603,202,115,3,345
2604,856,156,3,468
2604,325,18,1,18
2604,659,179,9,1611
2604,428,90,3,270
2605,510,52,2,104
2605,100,105,10,1050
2606,339,122,4,488
2606,639,84,4,336
2606,446,43,5,215
2606,888,195,3,585
2607,623,45,3,135
2608,331,137,7,959
2608,719,108,9,972
2608,992,67,9,603
2608,918,81,8,648
2609,469,33,6,198
2609,80,129,4,516
2609,17,145,1,145
2610,406,76,10,760
2610,502,196,9,1764
2611,266,81,10,810
2611,664,133,3,399
2611,772,68,4,272
2612,63,146,10,1460
2613,587,54,9,486
2613,158,198,1,198
2614,111,19,8,152
2614,385,82,9,738
2614,888,195,4,780
2615,776,54,4,216
2615,912,121,2,242
2615,993,107,9,963
2615,524,191,6,1146
2616,431,77,2,154
2616,570,158,7,1106
2616,955,158,6,948
2617,605,143,7,1001
2617,955,158,1,158
2617,979,43,7,301
2618,444,44,5,220
2618,57,191,8,1528
2618,536,199,10,1990
2618,476,137,3,411
2619,669,55,3,165
2620,15,191,1,191
2620,659,179,10,1790
2620,305,118,8,944
2620,907,180,8,1440
2621,271,184,7,1288
2621,37,182,9,1638
2622,541,148,1,148
2622,447,106,1,106
2622,597,132,5,660
2622,9,149,9,1341
2623,929,62,1,62
2623,154,118,8,944
2624,388,40,9,360
2624,433,180,7,1260
2624,537,71,4,284
2624,55,70,9,630
2625,484,81,5,405
2625,693,51,5,255
2625,748,30,6,180
2626,508,63,1,63
2626,361,61,4,244
2626,205,112,5,560
2626,214,158,3,474
2627,265,119,1,119
2627,178,148,1,148
2627,873,24,9,216
2627,454,170,1,170
2628,102,170,8,1360
2628,801,19,5,95
2628,270,78,9,702
2629,523,68,3,204
2629,159,26,9,234
2629,22,59,3,177
2630,34,26,7,182
2630,965,135,9,1215
2630,151,96,1,96
2630,268,149,7,1043
2631,977,74,2,148
2631,350,36,10,360
2632,65,150,10,1500
2633,533,11,9,99
2633,37,182,9,1638
2633,448,14,5,70
2633,442,96,3,288
2634,304,134,8,1072
2634,435,172,4,688
2634,711,142,6,852
2634,595,158,5,790
2635,484,81,10,810
2635,729,50,9,450
2635,403,163,4,652
2635,598,136,4,544
2636,922,99,9,891
2637,599,192,10,1920
2637,913,160,7,1120
2638,536,199,8,1592
2639,212,200,6,1200
2639,702,55,8,440
2639,376,133,2,266
2640,738,138,3,414
2640,918,81,2,162
2640,755,10,4,40
2641,917,185,5,925
2642,363,27,6,162
2642,232,113,1,113
2643,735,105,4,420
2644,668,50,8,400
2644,251,110,3,330
2645,755,10,10,100
2645,930,16,9,144
2646,645,42,4,168
2646,190,76,4,304
2646,495,61,6,366
2646,442,96,1,96
2647,811,20,2,40
2647,715,136,4,544
2647,250,94,7,658
2647,200,182,10,1820
2648,480,17,3,51
2648,7,12,1,12
2648,224,100,10,1000
2648,518,186,1,186
2649,840,120,3,360
2650,17,145,10,1450
2650,309,126,9,1134
2651,111,19,5,95
2651,657,91,1,91
2651,198,87,8,696
2652,747,181,10,1810
2652,868,100,1,100
2652,663,126,7,882
2653,790,58,4,232
2654,392,188,8,1504
2654,3,168,4,672
2655,570,158,6,948
2655,920,125,9,1125
2656,217,70,5,350
2656,367,96,9,864
2657,589,48,6,288
2657,141,153,10,1530
2657,798,39,7,273
2657,683,18,3,54
2658,71,193,5,965
2658,723,33,10,330
2658,450,135,9,1215
2658,977,74,8,592
2659,339,122,8,976
2659,768,125,5,625
2660,73,145,4,580
2660,924,87,10,870
2661,826,192,5,960
2662,671,141,5,705
2663,380,13,5,65
2664,759,123,9,1107
2664,89,94,6,564
2664,248,39,7,273
2664,66,123,6,738
2665,347,192,7,1344
2665,776,54,5,270
2665,815,126,6,756
2666,161,53,5,265
2666,138,29,8,232
2666,510,52,2,104
2666,341,15,5,75
2667,568,97,4,388
2667,45,110,3,330
2667,595,158,6,948
2667,899,185,9,1665
2668,577,173,4,692
2668,636,189,7,1323
2668,40,100,4,400
2668,510,52,9,468
2669,7,12,2,24
2669,338,182,9,1638
2670,735,105,1,105
2670,240,189,3,567
2671,240,189,3,567
2671,578,157,2,314
2671,831,135,6,810
2671,223,69,7,483
2672,238,80,10,800
2673,49,129,4,516
2673,313,144,10,1440
2673,373,25,6,150
2673,9,149,3,447
2674,700,54,7,378
2674,352,51,7,357
2674,166,53,9,477
2675,112,199,7,1393
2675,83,197,4,788
2676,853,88,1,88
2676,423,43,2,86
2676,77,117,4,468
2676,394,42,2,84
2677,700,54,2,108
2677,493,178,2,356
2677,131,112,1,112
2678,758,132,4,528
2678,410,13,8,104
2679,357,165,2,330
2679,723,33,4,132
2680,237,185,5,925
2681,748,30,10,300
2682,170,153,2,306
2682,588,110,4,440
2682,855,99,1,99
2683,387,92,2,184
2683,200,182,5,910
2683,226,195,6,1170
2683,125,28,5,140
2684,874,53,10,530
2684,619,166,9,1494
2684,521,23,3,69
2685,528,143,3,429
2685,153,110,9,990
2685,10,156,2,312
2686,447,106,1,106
2686,54,197,4,788
2687,377,111,7,777
2687,671,141,6,846
2687,675,163,5,815
2688,253,195,5,975
2688,662,172,1,172
2689,42,169,1,169
2690,495,61,8,488
2690,286,45,8,360
2690,316,42,1,42
2690,284,155,8,1240
2691,266,81,8,648
2691,245,161,7,1127
2692,746,49,4,196
2692,202,115,2,230
2692,81,68,9,612
2693,962,127,9,1143
2693,665,113,8,904
2694,774,118,10,1180
2694,255,57,2,114
2695,451,72,5,360
2695,424,164,7,1148
2695,137,34,6,204
2696,741,10,8,80
2697,559,166,2,332
2697,252,17,5,85
2697,175,151,4,604
2698,122,13,8,104
2698,606,131,9,1179
2699,34,26,7,182
2700,45,110,9,990
2700,539,92,1,92
2700,894,74,9,666
2700,592,69,5,345
2701,229,111,4,444
2701,754,91,6,546
2702,826,192,2,384
2702,314,93,6,558
2703,987,196,6,1176
2704,220,139,2,278
2704,521,23,6,138
2705,627,129,1,129
2705,258,16,6,96
2706,75,86,5,430
2706,87,12,5,60
2706,702,55,5,275
2707,601,169,2,338
2707,457,154,6,924
2707,747,181,5,905
2707,770,162,4,648
2708,513,154,8,1232
2708,80,129,9,1161
2708,699,180,6,1080
2709,478,87,8,696
2709,51,151,6,906
2709,53,171,8,1368
2709,506,146,2,292
2710,966,181,4,724
2710,827,92,10,920
2711,544,168,5,840
2711,995,178,1,178
2712,661,92,4,368
2712,169,140,8,1120
2712,907,180,6,1080
2713,945,81,8,648
2714,221,29,3,87
2714,630,186,10,1860
2714,33,94,2,188
2715,770,162,8,1296
2715,827,92,6,552
2715,45,110,4,440
2715,59,54,3,162
2716,395,117,7,819
2716,588,110,1,110
2717,947,34,3,102
2717,808,47,2,94
2717,928,179,1,179
2717,443,94,6,564
2718,478,87,2,174
2719,595,158,7,1106
2720,780,82,7,574
2720,203,155,1,155
2720,859,38,9,342
2720,531,102,10,1020
2721,813,108,5,540
2722,710,179,5,895
2722,927,166,1,166
2722,54,197,10,1970
2723,723,33,10,330
2723,125,28,4,112
2723,332,95,2,190
2724,807,176,10,1760
2724,288,66,5,330
2724,372,79,5,395
2724,290,115,3,345
2725,771,65,3,195
2725,497,71,10,710
2725,70,27,1,27
2726,395,117,2,234
2727,5,105,9,945
2727,985,172,7,1204
2728,892,112,6,672
2728,546,166,9,1494
2728,646,46,7,322
2729,557,193,8,1544
2730,378,159,2,318
2731,288,66,8,528
2731,121,29,9,261
2731,592,69,4,276
2731,22,59,3,177
2732,38,106,8,848
2733,442,96,2,192
2733,943,179,10,1790
2733,263,172,3,516
2734,460,52,4,208
2734,165,61,4,244
2734,467,159,6,954
2734,940,37,3,111
2735,860,64,6,384
2735,422,93,4,372
2735,478,87,8,696
2735,939,189,6,1134
2736,816,160,9,1440
2737,661,92,6,552
2737,543,99,5,495
2738,955,158,7,1106
2739,63,146,6,876
2740,267,38,3,114
2740,113,94,10,940
2740,582,55,4,220
2741,244,105,7,735
2742,857,82,1,82
2742,454,170,5,850
2742,14,13,3,39
2742,974,42,1,42
2743,99,58,8,464
2743,301,113,7,791
2744,947,34,3,102
2745,562,87,10,870
2745,938,37,7,259
2745,17,145,1,145
2746,723,33,8,264
2746,523,68,6,408
2746,319,69,10,690
2747,39,136,5,680
2747,303,54,5,270
2747,683,18,5,90
2748,663,126,9,1134
2748,823,103,9,927
2748,776,54,7,378
2749,271,184,1,184
2749,283,24,8,192
2749,871,141,1,141
2749,689,110,4,440
2750,304,134,7,938
2751,981,108,1,108
2751,202,115,8,920
2751,409,75,3,225
2752,582,55,3,165
2752,372,79,1,79
2752,467,159,1,159
2752,355,34,9,306
2753,588,110,9,990
2753,679,67,10,670
2753,77,117,6,702
2754,510,52,3,156
2754,852,106,6,636
2754,115,67,2,134
2754,709,121,8,968
2755,245,161,10,1610
2755,308,54,6,324
2756,457,154,6,924
2756,327,37,8,296
2756,55,70,4,280
2756,127,128,5,640
2757,718,106,9,954
2757,426,123,1,123
2757,917,185,6,1110
2757,493,178,6,1068
2758,985,172,4,688
2758,805,29,4,116
2758,694,81,8,648
2759,105,123,4,492
2759,465,90,3,270
2759,504,115,4,460
2760,544,168,10,1680
2761,419,49,7,343
2761,790,58,3,174
2761,304,134,3,402
2761,833,156,3,468
2762,641,196,6,1176
2762,692,95,3,285
2762,578,157,7,1099
2763,60,126,1,126
2763,594,122,8,976
2763,354,172,9,1548
2763,154,118,1,118
2764,3,168,5,840
2764,770,162,1,162
2764,428,90,8,720
2765,884,128,9,1152
2766,824,187,6,1122
2766,972,72,5,360
2766,906,174,5,870
2766,137,34,4,136
2767,566,127,2,254
2767,25,152,8,1216
2767,119,43,7,301
2768,650,68,4,272
2769,241,149,2,298
2769,883,113,2,226
2769,464,53,8,424
2769,132,178,9,1602
2770,240,189,1,189
2771,399,100,4,400
2771,8,129,9,1161
2771,85,18,1,18
2772,697,92,10,920
2772,806,163,9,1467
2772,198,87,1,87
2773,562,87,5,435
2773,269,195,1,195
2773,147,81,4,324
2774,595,158,6,948
2774,674,88,5,440
2774,265,119,5,595
2774,747,181,5,905
2775,337,136,6,816
2775,714,186,4,744
2775,283,24,9,216
2776,982,54,5,270
2777,520,149,6,894
2777,515,191,7,1337
2777,136,194,6,1164
2778,580,166,6,996
2778,242,68,9,612
2778,688,64,2,128
2779,790,58,1,58
2779,627,129,2,258
2779,936,92,10,920
2779,940,37,10,370
2780,506,146,4,584
2780,301,113,5,565
2781,582,55,7,385
2782,98,61,5,305
2783,95,91,2,182
2784,372,79,2,158
2785,959,156,2,312
2785,467,159,9,1431
2785,993,107,7,749
2786,484,81,4,324
2787,901,115,3,345
2788,811,20,5,100
2788,860,64,5,320
2789,796,86,5,430
2789,196,169,10,1690
2789,166,53,8,424
2790,865,46,7,322
2790,393,198,2,396
2790,169,140,6,840
2791,344,147,10,1470
2791,133,196,6,1176
2791,232,113,1,113
2792,51,151,6,906
2792,216,77,4,308
2792,65,150,3,450
2792,194,169,3,507
2793,962,127,6,762
2793,832,160,3,480
2793,461,52,8,416
2793,202,115,3,345
2794,577,173,9,1557
2794,300,61,4,244
2795,296,151,10,1510
2795,902,77,5,385
2795,342,14,9,126
2795,730,72,1,72
2796,850,39,8,312
2797,352,51,6,306
2797,708,86,10,860
2797,190,76,2,152
2798,760,142,4,568
2799,568,97,8,776
2799,512,121,3,363
2799,457,154,6,924
2800,520,149,5,745
2800,996,71,3,213
2801,112,199,4,796
2801,954,77,3,231
2801,366,124,7,868
2801,294,81,4,324
2802,521,23,9,207
2803,23,13,1,13
2804,710,179,7,1253
2804,993,107,8,856
2805,212,200,7,1400
2805,24,161,7,1127
2805,539,92,3,276
2805,669,55,3,165
2806,135,11,10,110
2806,992,67,8,536
2806,194,169,4,676
2806,82,118,2,236
2807,587,54,1,54
2807,483,198,1,198
2807,633,115,2,230
2808,790,58,5,290
2808,609,100,9,900
2809,899,185,1,185
2809,600,171,10,1710
2809,529,68,5,340
2810,836,114,3,342
2811,386,185,2,370
2812,811,20,7,140
2812,170,153,8,1224
2812,138,29,10,290
2813,207,88,8,704
2813,103,145,6,870
2813,319,69,1,69
2813,944,81,8,648
2814,256,70,7,490
2814,609,100,3,300
2815,468,11,9,99
2816,608,39,8,312
2816,382,40,3,120
2816,353,193,5,965
2816,893,165,6,990
2817,114,58,7,406
2818,987,196,9,1764
2818,715,136,9,1224
2818,914,169,2,338
2819,728,87,4,348
2819,487,27,4,108
2819,320,92,4,368
2819,675,163,5,815
2820,710,179,6,1074
2821,841,159,7,1113
2821,511,150,6,900
2821,197,119,1,119
2822,328,114,5,570
2822,144,192,4,768
2823,92,12,4,48
2823,386,185,7,1295
2824,542,157,10,1570
2824,178,148,5,740
2824,687,143,3,429
2824,739,186,9,1674
2825,91,78,9,702
2825,851,97,2,194
2825,671,141,8,1128
2826,366,124,1,124
2826,742,25,10,250
2826,455,120,5,600
2826,694,81,7,567
2827,9,149,5,745
2827,550,137,3,411
2827,367,96,2,192
2827,994,125,8,1000
2828,834,56,1,56
2828,266,81,1,81
2828,312,104,2,208
2829,747,181,1,181
2830,533,11,9,99
2830,220,139,6,834
2831,741,10,6,60
2831,19,136,5,680
2831,937,13,6,78
2832,655,22,1,22
2832,778,167,3,501
2832,339,122,7,854
2833,379,98,9,882
2833,157,57,1,57
2833,795,13,7,91
2833,643,10,7,70
2834,104,88,1,88
2834,213,163,9,1467
2834,169,140,1,140
2834,74,192,7,1344
2835,917,185,9,1665
2836,781,111,9,999
2836,710,179,3,537
2836,729,50,3,150
2837,345,121,3,363
2837,35,28,2,56
2838,1000,99,6,594
2838,937,13,5,65
2838,232,113,7,791
2839,67,73,9,657
2839,688,64,6,384
2839,987,196,2,392
2840,713,63,6,378
2840,266,81,9,729
2841,865,46,6,276
2841,684,174,7,1218
2841,726,99,2,198
2842,903,145,2,290
2842,549,167,8,1336
2842,656,29,1,29
2843,458,98,10,980
2843,52,185,4,740
2843,904,125,1,125
2843,30,199,2,398
2844,24,161,10,1610
2844,117,28,9,252
2845,968,124,2,248
2845,910,89,8,712
2845,946,70,5,350
2845,464,53,3,159
2846,921,73,5,365
2847,63,146,3,438
2847,303,54,2,108
2847,702,55,5,275
2847,244,105,8,840
2848,572,24,5,120
2848,239,14,8,112
2848,483,198,7,1386
2849,816,160,7,1120
2849,783,120,8,960
2849,430,187,7,1309
2849,894,74,7,518
2850,47,48,4,192
2850,589,48,3,144
2850,924,87,9,783
2850,500,138,3,414
2851,990,167,9,1503
2851,526,129,3,387
2851,70,27,8,216
2852,391,143,4,572
2852,903,145,7,1015
2853,214,158,5,790
2853,559,166,9,1494
2854,60,126,1,126
2854,204,103,5,515
2855,212,200,4,800
2855,75,86,9,774
2855,350,36,9,324
2855,245,161,5,805
2856,335,120,10,1200
2856,330,59,10,590
2857,6,183,4,732
2857,986,61,9,549
2857,304,134,3,402
2858,34,26,9,234
2858,262,182,9,1638
2858,783,120,2,240
2859,174,71,9,639
2859,883,113,3,339
2859,479,135,7,945
2859,607,88,6,528
2860,316,42,5,210
2860,398,167,2,334
2860,519,179,6,1074
2860,552,13,7,91
2861,763,104,5,520
2861,642,97,3,291
2862,428,90,8,720
2862,540,81,1,81
